observation,tempC_7to8,tempC_1to2,tempC_6to7,tempC_avg,humidity_7to8,humidity_1to2,humidity_6to7,humidity_avg,windspeedKmph_7to8,windspeedKmph_1to2,windspeedKmph_6to7,windspeedKmph_avg,pressureMB_7to8,pressureMB_1to2,pressureMB_6to7,pressureMB_avg,precipMM_7to8,precipMM_1to2,precipMM_6to7,precipMM_avg,weatherDesc_7to8,weatherDesc_1to2,weatherDesc_6to7,%_soil_moisure,soil_pH,water_pH,water_TDS_mgpl
2020-11-08,19,26,25,23,65,45,52,54,10,13,6,9,1016,1015,1015,1015,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,44,7.28,7.23,1710.0
2020-11-09,18,26,24,22,51,31,39,40,10,15,6,10,1015,1014,1013,1014,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,41,7.48,7.3,1710.0
2020-11-10,19,26,23,22,49,31,38,39,9,16,8,11,1013,1012,1011,1012,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,40,7.34,8.15,1708.0
2020-11-11,17,25,22,21,48,29,39,38,13,21,9,14,1014,1013,1012,1013,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,44,6.74,6.74,1708.0
2020-11-12,18,26,24,22,47,29,35,37,12,17,7,12,1016,1014,1013,1014,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,45,7.06,8.04,1710.0
2020-11-13,20,27,25,24,69,54,63,62,11,15,6,10,1015,1013,1012,1013,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,42,7.42,7.98,1708.0
2020-11-14,22,28,27,25,79,50,59,62,11,14,6,10,1013,1011,1010,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Patchy rain possible,45,7.48,8.25,1710.0
2020-11-15,22,29,27,26,68,39,45,50,9,13,5,9,1012,1011,1011,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,44,6.7,6.69,1629.25
2020-11-16,22,29,27,26,60,39,44,47,8,12,7,9,1013,1011,1011,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,44,7.33,8.1,1708.0
2020-11-17,22,28,26,25,63,48,57,56,7,10,7,8,1012,1011,1010,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,45,6.8,7.7,1708.0
2020-11-18,24,30,27,27,61,37,47,48,7,12,8,9,1010,1010,1009,1009,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,44,6.96,7.06,1707.0
2020-11-19,23,29,27,26,59,41,49,49,7,8,6,7,1012,1010,1010,1010,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,44,6.8,7.82,1707.0
2020-11-21,23,29,25,25,49,36,47,44,4,11,13,9,1013,1012,1011,1012,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,42,7.24,7.44,1708.0
2020-11-22,21,28,25,24,55,37,46,46,9,11,10,10,1014,1013,1012,1013,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,45,6.88,7.94,1707.0
2020-11-23,21,29,27,25,61,40,48,49,8,8,8,8,1014,1012,1011,1012,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,41,7.13,6.53,1710.0
2020-11-24,22,28,26,25,54,39,44,45,8,14,6,9,1014,1012,1011,1012,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,40,6.99,7.99,1707.0
2020-11-25,20,27,25,24,53,29,34,38,10,16,6,10,1012,1011,1011,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Clear,44,7.06,8.22,1707.0
2020-11-26,19,27,24,23,43,27,36,35,9,18,14,13,1013,1012,1012,1012,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,44,7.19,8.27,1708.0
2020-11-27,18,25,23,22,66,43,48,52,17,28,22,22,1016,1014,1014,1014,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,41,6.54,7.36,1707.0
2020-11-28,18,26,24,22,75,44,52,57,22,26,13,20,1017,1015,1014,1015,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,43,7.16,7.49,1707.0
2020-11-29,21,28,26,25,65,49,58,57,20,19,7,15,1015,1013,1013,1013,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Patchy rain possible,45,7.38,6.72,1708.0
2020-11-30,22,28,26,25,72,49,56,59,9,14,7,10,1014,1013,1013,1013,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,41,7.36,8.36,1634.0
2020-12-01,22,29,27,26,69,40,44,51,6,12,10,9,1015,1013,1012,1013,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,44,7.16,8.42,1708.0
2020-12-02,22,29,27,26,60,30,34,41,9,12,5,8,1014,1013,1011,1012,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Clear,40,6.65,7.83,1707.0
2020-12-03,20,28,26,24,47,27,33,35,9,13,7,9,1013,1012,1011,1012,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,44,6.81,7.19,1709.0
2020-12-04,20,28,26,24,44,26,30,33,9,13,6,9,1012,1011,1010,1011,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,42,7.26,7.19,1708.0
2020-12-05,20,29,25,24,39,23,30,30,8,13,8,9,1012,1011,1010,1011,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,43,7.16,8.31,1710.0
2020-12-06,19,28,24,23,41,23,29,31,10,18,10,12,1014,1013,1012,1013,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,44,6.58,8.48,1708.0
2020-12-07,19,28,24,23,43,23,30,32,10,19,9,12,1016,1015,1014,1015,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,44,7.36,8.45,1708.0
2020-12-08,18,28,24,23,43,23,30,32,11,19,10,13,1016,1014,1013,1014,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,40,7.34,6.65,1710.0
2020-12-09,19,28,25,24,40,26,32,32,9,12,8,9,1015,1013,1011,1013,0.0,0.0,0.0,0.0,Sunny,Sunny,Partly cloudy,43,6.5,7.94,1710.0
2020-12-10,20,29,27,25,46,32,43,40,12,13,3,9,1013,1012,1011,1012,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Cloudy,45,6.81,8.37,1710.0
2020-12-11,22,25,23,23,52,47,56,51,4,7,6,5,1013,1012,1012,1012,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Light rain shower,42,7.21,6.65,1710.0
2020-12-12,17,17,19,17,87,89,85,87,9,11,6,8,1013,1013,1012,1012,0.7,2.1,1.0,1.2666666666666666,Moderate rain,Moderate rain,Partly cloudy,40,7.42,7.21,1708.0
2020-12-13,18,19,20,19,84,81,82,82,11,9,5,8,1013,1012,1011,1012,0.1,0.1,0.1,0.1,Patchy light rain,Light drizzle,Light drizzle,42,7.26,7.24,1710.0
2020-12-14,19,25,23,22,75,53,68,65,5,9,9,7,1012,1011,1011,1011,0.0,0.0,0.0,0.0,Patchy rain possible,Partly cloudy,Partly cloudy,44,7.33,7.22,1707.0
2020-12-15,20,27,24,23,75,46,65,62,6,9,13,9,1013,1012,1012,1012,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,40,6.54,7.51,1633.05
2020-12-16,20,27,25,24,73,44,52,56,7,8,10,8,1015,1013,1013,1013,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,44,6.89,8.37,1709.0
2020-12-17,19,27,25,23,69,41,44,51,13,12,6,10,1015,1014,1013,1014,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,40,7.3,8.33,1709.0
2020-12-18,19,27,25,23,67,39,42,49,11,12,6,9,1015,1014,1013,1014,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,44,7.17,7.57,1710.0
2020-12-19,18,26,24,22,59,36,39,44,11,14,8,11,1016,1015,1014,1015,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Partly cloudy,42,6.73,7.99,1708.0
2020-12-20,16,25,22,21,44,30,31,35,12,17,10,13,1016,1015,1014,1015,0.0,0.0,0.0,0.0,Partly cloudy,Overcast,Partly cloudy,44,6.58,8.21,1708.0
2020-12-21,16,25,23,21,33,21,27,27,11,16,9,12,1016,1014,1012,1014,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,40,6.97,6.97,1709.0
2020-12-22,16,26,24,22,34,21,28,27,9,11,8,9,1014,1012,1011,1012,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,44,6.56,7.14,1709.0
2020-12-23,17,27,26,23,37,23,31,30,9,8,5,7,1012,1011,1010,1011,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,44,6.69,7.97,1707.0
2020-12-25,17,27,27,23,46,32,39,39,13,14,2,9,1013,1011,1011,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,45,6.72,8.31,1707.0
2020-12-26,19,28,25,24,44,30,43,39,9,9,10,9,1013,1013,1012,1012,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,41,7.24,8.48,1709.0
2020-12-27,21,28,25,24,54,33,47,44,3,11,14,9,1013,1012,1010,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Clear,45,6.86,7.92,1708.0
2020-12-28,19,27,23,23,55,31,32,39,4,8,13,8,1013,1012,1011,1012,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Clear,44,6.61,7.63,1707.0
2020-12-29,17,26,27,23,43,32,39,38,11,13,5,9,1012,1011,1010,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,40,6.8,8.16,1709.0
2020-12-30,17,27,26,23,52,31,38,40,9,9,8,8,1013,1012,1010,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,45,7.23,8.39,1629.25
2020-12-31,17,27,26,23,60,37,38,45,14,19,7,13,1013,1012,1010,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,43,7.11,7.73,1709.0
2021-01-01,20,28,26,24,58,47,55,53,12,14,7,11,1013,1011,1011,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,40,7.21,7.29,1710.0
2021-01-02,20,28,26,24,67,45,60,57,8,13,9,10,1013,1011,1010,1011,0.0,0.0,0.2,0.06666666666666667,Partly cloudy,Partly cloudy,Patchy rain possible,42,6.81,7.2,1707.0
2021-01-03,21,28,27,25,70,34,43,49,4,11,6,7,1012,1010,1009,1010,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,44,6.61,8.34,1708.0
2021-01-04,20,28,27,25,64,31,43,46,8,18,9,11,1011,1010,1009,1010,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,43,7.24,7.8,1707.0
2021-01-05,21,27,25,24,66,39,52,52,7,12,12,10,1012,1011,1010,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,44,6.59,7.34,1707.0
2021-01-06,19,27,27,24,64,38,45,49,9,13,8,10,1013,1011,1009,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,44,6.5,8.15,1710.0
2021-01-07,21,28,24,24,55,46,70,57,12,15,15,14,1010,1009,1008,1009,0.0,0.0,0.2,0.06666666666666667,Partly cloudy,Partly cloudy,Light rain shower,41,7.38,8.26,1708.0
2021-01-08,21,26,24,23,84,66,79,76,9,9,6,8,1009,1009,1008,1008,0.2,0.7,5.0,1.9666666666666666,Light rain shower,Torrential rain shower,Light rain shower,44,6.73,8.37,1709.0
2021-01-09,19,22,22,21,91,78,83,84,11,14,10,11,1011,1010,1009,1010,0.0,0.0,0.9,0.3,Partly cloudy,Cloudy,Patchy rain possible,42,7.32,7.69,1710.0
2021-01-10,21,27,25,24,77,51,65,64,11,9,9,9,1011,1010,1009,1010,0.0,0.0,0.1,0.03333333333333333,Partly cloudy,Patchy rain possible,Partly cloudy,40,6.96,6.99,1710.0
2021-01-11,21,27,26,24,67,46,52,55,6,12,6,8,1012,1012,1011,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,41,7.13,8.44,1709.0
2021-01-12,22,27,27,25,58,45,50,51,6,13,6,8,1013,1012,1011,1012,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,44,6.61,7.92,1708.0
2021-01-13,22,27,25,24,61,37,41,46,5,9,8,7,1013,1011,1010,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,45,6.66,8.04,1708.0
2021-01-14,20,27,25,24,56,34,42,44,9,13,9,10,1012,1011,1009,1010,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,43,7.24,7.16,1708.0
2021-01-15,20,28,26,24,49,37,46,44,8,13,11,10,1011,1010,1009,1010,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,43,7.33,6.85,1625.45
2021-01-16,21,28,27,25,58,38,44,46,5,10,6,7,1010,1009,1008,1009,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,40,6.53,7.18,1710.0
2021-01-17,22,28,27,25,55,39,48,47,4,9,10,7,1010,1009,1009,1009,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,41,6.89,8.25,1708.0
2021-01-18,22,28,26,25,59,44,44,49,3,9,10,7,1012,1011,1011,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,42,7.17,7.32,1710.0
2021-01-19,22,29,27,26,45,36,39,40,2,8,11,7,1012,1011,1010,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,45,6.92,8.42,1710.0
2021-01-20,22,28,26,25,35,26,29,30,4,12,12,9,1013,1012,1011,1012,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Clear,44,6.61,6.63,1707.0
2021-01-21,20,28,28,25,33,19,25,25,3,5,6,4,1014,1013,1012,1013,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,43,7.15,7.64,1709.0
2021-01-22,20,28,31,26,38,24,32,31,6,10,4,6,1013,1011,1010,1011,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,41,7.05,7.3,1709.0
2021-01-23,22,29,27,26,39,25,32,32,3,11,13,9,1012,1011,1010,1011,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,40,6.75,8.04,1709.0
2021-01-24,21,29,27,25,40,24,35,33,6,14,11,10,1012,1012,1011,1011,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,42,7.3,7.27,1710.0
2021-01-25,20,28,27,25,42,23,25,30,4,11,11,8,1013,1013,1012,1012,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,42,7.17,8.48,1708.0
2021-01-26,20,27,27,24,28,18,21,22,3,12,10,8,1013,1012,1011,1012,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,45,6.85,7.0,1708.0
2021-01-28,20,27,26,24,36,21,24,27,5,13,11,9,1013,1012,1012,1012,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,43,7.49,7.01,1710.0
2021-01-29,17,26,30,24,38,26,29,31,12,15,4,10,1014,1013,1012,1013,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Clear,40,7.29,7.3,1707.0
2021-01-30,18,26,28,24,40,25,30,31,10,14,5,9,1015,1013,1012,1013,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,44,7.26,6.52,1629.25
2021-01-31,19,27,27,24,37,24,25,28,9,15,7,10,1014,1014,1013,1013,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Partly cloudy,43,7.43,7.43,1708.0
2021-02-01,18,27,27,24,31,22,27,26,12,19,9,13,1016,1015,1014,1015,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,40,6.95,7.58,1709.0
2021-02-02,19,28,27,24,27,18,22,22,10,16,9,11,1016,1015,1013,1014,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,43,7.43,7.31,1710.0
2021-02-03,19,28,28,25,24,19,24,22,9,15,9,11,1015,1013,1012,1013,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,43,6.74,8.02,1709.0
2021-02-04,20,28,28,25,30,19,25,24,6,14,14,11,1014,1013,1012,1013,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,45,6.8,6.66,1709.0
2021-02-05,18,27,27,24,40,23,26,29,5,8,16,9,1014,1013,1011,1012,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Clear,41,7.47,8.36,1710.0
2021-02-06,18,25,26,23,32,22,22,25,12,18,9,13,1014,1013,1012,1013,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,44,6.74,6.99,1709.0
2021-02-07,16,26,27,23,33,21,22,25,14,17,8,13,1015,1014,1013,1014,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,41,6.94,8.02,1710.0
2021-02-08,18,28,29,25,28,15,16,19,10,11,6,9,1016,1015,1013,1014,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,42,7.06,7.72,1708.0
2021-02-09,20,29,29,26,22,12,15,16,7,10,8,8,1015,1013,1011,1013,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,43,7.43,7.71,1708.0
2021-02-10,21,29,29,26,21,12,17,16,4,7,9,6,1013,1011,1010,1011,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,44,6.78,7.12,1707.0
2021-02-11,21,29,30,26,22,13,15,16,4,12,7,7,1012,1011,1009,1010,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,43,6.51,7.43,1707.0
2021-02-12,21,29,29,26,24,13,16,17,5,12,9,8,1012,1011,1009,1010,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,43,7.41,7.51,1709.0
2021-02-13,22,30,31,27,24,16,21,20,3,8,9,6,1013,1012,1011,1012,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,40,6.79,8.14,1708.0
2021-02-14,21,30,30,27,31,17,25,24,6,7,15,9,1013,1012,1011,1012,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,43,7.13,7.56,1707.0
2021-02-15,19,29,28,25,43,22,30,31,7,8,14,9,1013,1011,1010,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,41,7.28,7.99,1626.4
2021-02-16,19,28,28,25,48,24,34,35,8,11,15,11,1012,1011,1009,1010,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,43,7.33,7.17,1709.0
2021-02-17,19,28,29,25,47,23,26,32,6,12,9,9,1013,1011,1009,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,42,7.3,7.78,1707.0
2021-02-18,20,28,23,23,42,29,44,38,12,19,16,15,1012,1012,1012,1012,0.0,0.0,0.1,0.03333333333333333,Partly cloudy,Partly cloudy,Patchy rain possible,41,6.86,6.9,1709.0
2021-02-19,19,25,26,23,57,37,35,43,20,21,15,18,1016,1015,1014,1015,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,41,6.93,7.36,1710.0
2021-02-20,18,27,27,24,51,26,26,34,11,24,15,16,1016,1015,1013,1014,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,43,7.04,8.17,1708.0
2021-02-21,21,29,28,26,39,22,25,28,9,17,13,13,1015,1014,1011,1013,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,44,6.67,7.89,1707.0
2021-02-22,23,30,30,27,38,22,24,28,5,12,11,9,1014,1013,1011,1012,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,41,7.47,6.76,1707.0
2021-02-23,24,32,32,29,27,16,18,20,6,12,7,8,1013,1011,1009,1011,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Partly cloudy,43,7.1,7.11,1710.0
2021-02-24,23,32,31,28,32,15,18,21,6,9,12,9,1012,1011,1009,1010,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,40,7.05,7.37,1707.0
2021-02-25,23,32,32,29,36,18,24,26,6,8,15,9,1012,1011,1009,1010,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Partly cloudy,42,6.61,7.51,1710.0
2021-02-26,22,31,30,27,37,20,26,27,9,15,15,13,1011,1010,1008,1009,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Clear,41,7.45,7.54,1710.0
2021-02-27,22,32,31,28,38,16,21,25,5,14,15,11,1010,1009,1007,1008,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,42,6.9,7.39,1708.0
2021-02-28,24,34,32,30,36,15,17,22,6,6,11,7,1010,1009,1008,1009,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Clear,45,7.36,8.26,1709.0
2021-03-01,24,33,32,29,32,17,17,22,7,11,16,11,1012,1012,1010,1011,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,34,7.14,7.46,1707.0
2021-03-03,25,34,36,31,14,10,12,12,5,7,5,5,1012,1011,1009,1010,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,30,7.02,8.2,1709.0
2021-03-04,25,33,35,31,16,9,11,12,8,14,8,10,1012,1011,1009,1010,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,34,6.59,7.96,1710.0
2021-03-05,25,35,33,31,18,10,13,13,5,9,14,9,1013,1011,1009,1011,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,33,7.47,6.89,1707.0
2021-03-06,25,34,33,30,23,12,15,16,6,9,16,10,1013,1012,1010,1011,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,30,6.9,8.04,1710.0
2021-03-07,24,33,32,29,29,13,15,19,8,12,18,12,1013,1011,1009,1011,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,30,6.75,8.34,1710.0
2021-03-08,23,34,36,31,31,12,16,19,6,7,4,5,1013,1012,1009,1011,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,32,6.58,7.26,1709.0
2021-03-09,24,33,35,30,26,13,15,18,7,12,10,9,1013,1012,1010,1011,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,33,6.7,8.0,1708.0
2021-03-10,24,34,36,31,31,13,18,20,6,7,6,6,1013,1011,1009,1011,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Partly cloudy,32,6.79,8.48,1708.0
2021-03-11,24,34,33,30,31,14,17,20,7,7,13,9,1012,1011,1009,1010,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Clear,32,7.06,7.85,1708.0
2021-03-12,23,32,32,29,30,16,20,22,7,8,14,9,1014,1013,1010,1012,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,30,7.03,7.02,1710.0
2021-03-13,22,32,33,29,34,17,16,22,14,16,7,12,1015,1013,1010,1012,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,34,7.05,7.95,1709.0
2021-03-14,24,34,35,31,23,12,14,16,7,11,9,9,1012,1010,1008,1010,0.0,0.0,0.0,0.0,Partly cloudy,Sunny,Clear,30,7.26,7.27,1709.0
2021-03-15,26,35,37,32,22,11,14,15,7,9,6,7,1010,1009,1007,1008,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,34,6.65,8.41,1629.25
2021-03-16,25,34,34,31,24,11,14,16,8,14,14,12,1010,1009,1007,1008,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,30,7.0,7.79,1710.0
2021-03-17,25,35,35,31,26,11,15,17,7,10,14,10,1010,1008,1006,1008,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,32,6.68,6.87,1710.0
2021-03-18,25,35,33,31,27,13,17,19,4,5,13,7,1010,1008,1007,1008,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Partly cloudy,33,6.84,6.87,1709.0
2021-03-19,24,33,33,30,30,16,20,22,12,14,15,13,1011,1009,1007,1009,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,34,7.12,6.98,1708.0
2021-03-20,24,34,32,30,25,17,22,21,5,12,21,12,1011,1009,1006,1008,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,30,6.87,7.85,1710.0
2021-03-21,24,34,36,31,22,13,17,17,5,9,6,6,1010,1008,1006,1008,0.0,0.0,0.0,0.0,Partly cloudy,Sunny,Partly cloudy,35,6.71,7.43,1710.0
2021-03-22,25,34,31,30,17,15,21,17,6,12,10,9,1011,1010,1008,1009,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,31,6.59,6.62,1710.0
2021-03-23,25,34,32,30,28,15,22,21,6,11,12,9,1012,1010,1008,1010,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy,32,6.65,7.69,1708.0
2021-03-24,26,35,34,31,20,14,15,16,5,7,18,10,1012,1010,1008,1010,0.0,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Clear,35,6.87,7.55,1707.0
2021-03-25,25,35,35,31,16,8,10,11,11,13,13,12,1011,1010,1008,1009,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,32,7.3,7.17,1707.0
2021-03-26,26,37,37,33,11,7,8,8,10,14,10,11,1011,1009,1007,1009,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,35,7.27,8.37,1707.0
2021-03-27,28,37,38,34,12,7,8,9,7,14,12,11,1009,1007,1004,1006,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,34,7.17,6.86,1710.0
2021-03-28,29,39,39,35,14,6,14,11,7,15,18,13,1007,1005,1003,1005,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,32,7.32,7.43,1707.0
2021-03-29,26,37,36,33,24,9,13,15,11,9,13,11,1011,1007,1006,1008,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,32,7.32,6.85,1709.0
2021-03-30,26,35,33,31,24,11,16,17,12,25,21,19,1009,1007,1007,1007,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,31,6.57,8.02,1625.45
2021-03-31,24,34,33,30,33,14,26,24,12,21,21,18,1009,1007,1006,1007,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,30,6.83,8.22,1708.0
2021-04-01,24,34,32,30,42,16,27,28,12,20,23,18,1008,1006,1005,1006,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,33,7.36,7.52,1709.0
2021-04-02,22,33,34,29,65,20,29,38,11,15,17,14,1008,1006,1004,1006,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Clear,35,7.04,6.54,1709.0
2021-04-03,24,34,34,30,55,19,33,35,10,15,22,15,1008,1007,1006,1007,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Clear,30,7.16,6.54,1710.0
2021-04-04,24,34,35,31,54,16,27,32,12,16,19,15,1011,1009,1008,1009,0.0,0.0,0.0,0.0,Sunny,Partly cloudy,Clear,31,7.39,8.19,1707.0
2021-04-06,27,38,37,34,29,12,16,19,10,6,11,9,1011,1009,1008,1009,0.0,0.0,0.0,0.0,Sunny,Sunny,Clear,30,6.94,7.29,1709.0
